Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2017-12-29,12.0,15.0,7.0,0.02,0.3,1.2
2018-01-05,5.0,12.0,0.0,0.0,0.0,1.2
2018-01-12,22.0,25.0,11.0,0.0,0.0,0.0
2018-01-19,33.0,43.0,28.0,0.0,0.0,3.1
2018-01-26,38.0,49.0,27.0,0.0,0.0,1.2
2018-02-02,9.0,20.0,4.0,0.0,0.0,0.0
2018-02-09,20.0,24.0,13.0,0.25,4.8,7.1
2018-02-16,34.0,35.0,19.0,0.0,0.0,0.0
2018-02-23,38.0,42.0,33.0,0.07,0.0,0.0
2018-03-02,36.0,46.0,28.0,0.0,0.0,0.0
2018-03-09,31.0,37.0,26.0,0.0,0.0,0.0
2018-03-16,30.0,34.0,23.0,0.0,0.0,0.0
2018-03-23,33.0,40.0,25.0,0.0,0.0,0.0
2018-03-30,36.0,42.0,33.0,0.0,0.0,0.0
2018-04-06,34.0,37.0,24.0,0.0,0.2,0.0
2018-04-13,38.0,40.0,37.0,0.26,0.0,0.0
2018-04-20,44.0,53.0,30.0,0.0,0.0,1.2
2018-04-27,47.0,52.0,39.0,0.19,0.0,0.0
2018-05-04,58.0,76.0,49.0,0.0,0.0,0.0
2018-05-11,42.0,42.0,38.0,1.37,0.0,0.0
2018-05-18,52.0,59.0,46.0,0.11,0.0,0.0
2018-05-25,76.0,88.0,65.0,0.0,0.0,0.0
2018-06-01,63.0,73.0,50.0,0.0,0.0,0.0
2018-06-08,59.0,64.0,55.0,0.06,0.0,0.0
2018-06-15,65.0,75.0,57.0,0.51,0.0,0.0
2018-06-22,60.0,65.0,58.0,0.03,0.0,0.0
2018-06-29,80.0,95.0,67.0,0.0,0.0,0.0
2018-07-06,72.0,72.0,60.0,0.0,0.0,0.0
2018-07-13,82.0,92.0,73.0,0.03,0.0,0.0
2018-07-20,73.0,77.0,68.0,1.98,0.0,0.0
2018-07-27,69.0,77.0,62.0,0.0,0.0,0.0
2018-08-03,71.0,76.0,65.0,0.0,0.0,0.0
2018-08-10,73.0,79.0,65.0,0.0,0.0,0.0
2018-08-17,75.0,79.0,71.0,0.05,0.0,0.0
2018-08-24,68.0,70.0,64.0,0.02,0.0,0.0
2018-08-31,67.0,78.0,57.0,0.0,0.0,0.0
2018-09-07,64.0,69.0,58.0,0.0,0.0,0.0
2018-09-14,69.0,81.0,60.0,0.0,0.0,0.0
2018-09-21,74.0,82.0,51.0,0.0,0.0,0.0
2018-09-28,58.0,61.0,46.0,0.0,0.0,0.0
2018-10-05,55.0,62.0,54.0,0.47,0.0,0.0
2018-10-12,42.0,45.0,35.0,0.0,0.0,0.0
2018-10-19,51.0,58.0,46.0,0.01,0.0,0.0
2018-10-26,48.0,50.0,46.0,0.0,0.0,0.0
2018-11-02,43.0,48.0,37.0,0.0,0.0,0.0
2018-11-09,33.0,37.0,21.0,0.24,3.1,2.0
2018-11-16,34.0,40.0,30.0,0.07,0.6,1.2
2018-11-23,40.0,48.0,35.0,0.0,0.0,0.0
2018-11-30,33.0,37.0,25.0,0.0,0.0,1.2
2018-12-07,20.0,24.0,16.0,0.0,0.0,0.0
2018-12-14,38.0,44.0,26.0,0.0,0.0,0.0
2018-12-21,35.0,38.0,29.0,0.0,0.0,0.0
2018-12-28,43.0,52.0,28.0,0.08,0.4,0.0
2019-01-04,40.0,50.0,29.0,0.0,0.0,0.0
2019-01-11,26.0,33.0,23.0,0.0,0.0,0.0
2019-01-18,28.0,31.0,22.0,0.23,2.0,0.0
2019-01-25,4.0,4.0,-4.0,0.0,0.0,7.1
2019-02-01,6.0,18.0,-2.0,0.0,0.2,11.8
2019-02-08,12.0,14.0,5.0,0.0,0.0,0.0
2019-02-15,22.0,28.0,8.0,0.0,0.0,5.1
2019-02-22,26.0,35.0,17.0,0.0,0.0,5.9
2019-03-01,24.0,30.0,21.0,0.0,0.0,3.9
2019-03-08,24.0,34.0,16.0,0.0,0.0,3.9
2019-03-15,39.0,41.0,35.0,0.0,0.0,0.0
2019-03-22,40.0,42.0,28.0,0.0,0.0,0.0
2019-03-29,42.0,46.0,36.0,0.06,0.0,0.0
2019-04-05,42.0,51.0,37.0,0.0,0.0,0.0
2019-04-12,43.0,47.0,38.0,0.02,0.0,0.0
2019-04-19,44.0,47.0,40.0,0.0,0.0,0.0
2019-04-26,55.0,62.0,40.0,0.0,0.0,0.0
2019-05-03,44.0,51.0,39.0,0.0,0.0,0.0
2019-05-10,47.0,52.0,39.0,0.0,0.0,0.0
2019-05-17,53.0,51.0,43.0,0.13,0.0,0.0
2019-05-24,58.0,62.0,51.0,0.53,0.0,0.0
2019-05-31,69.0,85.0,51.0,0.0,0.0,0.0
2019-06-07,60.0,71.0,53.0,0.0,0.0,0.0
2019-06-14,66.0,80.0,52.0,0.0,0.0,0.0
2019-06-21,61.0,67.0,52.0,0.0,0.0,0.0
2019-06-28,71.0,80.0,67.0,0.36,0.0,0.0
2019-07-05,81.0,92.0,72.0,0.01,0.0,0.0
2019-07-12,69.0,87.0,58.0,0.0,0.0,0.0
2019-07-19,84.0,93.0,73.0,0.03,0.0,0.0
2019-07-26,74.0,83.0,67.0,0.0,0.0,0.0
2019-08-02,69.0,80.0,58.0,0.0,0.0,0.0
2019-08-09,72.0,81.0,63.0,0.0,0.0,0.0
2019-08-16,70.0,82.0,62.0,0.0,0.0,0.0
2019-08-23,68.0,73.0,64.0,0.0,0.0,0.0
2019-08-30,69.0,73.0,57.0,0.0,0.0,0.0
2019-09-06,67.0,71.0,57.0,0.0,0.0,0.0
2019-09-13,71.0,78.0,61.0,0.89,0.0,0.0
2019-09-20,72.0,79.0,64.0,0.0,0.0,0.0
2019-09-27,64.0,67.0,60.0,0.3,0.0,0.0
2019-10-04,52.0,57.0,48.0,0.0,0.0,0.0
2019-10-11,58.0,66.0,40.0,0.79,0.0,0.0
2019-10-18,45.0,55.0,35.0,0.0,0.0,0.0
2019-10-25,43.0,50.0,34.0,0.0,0.0,0.0
2019-11-01,30.0,40.0,21.0,0.03,0.1,3.9
2019-11-08,22.0,30.0,15.0,0.0,0.0,1.2
2019-11-15,28.0,42.0,20.0,0.0,0.0,2.0
2019-11-22,34.0,37.0,27.0,0.0,0.0,0.0
2019-11-29,35.0,38.0,33.0,0.0,0.0,0.0
2019-12-06,37.0,41.0,25.0,0.0,0.0,0.0
2019-12-13,37.0,40.0,30.0,0.0,0.0,0.0
2019-12-20,34.0,41.0,30.0,0.0,0.0,0.0
2019-12-27,37.0,38.0,26.0,0.0,0.0,0.0
2020-01-03,37.0,40.0,33.0,0.0,0.0,0.0
2020-01-10,43.0,49.0,35.0,0.47,0.0,0.0
2020-01-17,17.0,32.0,9.0,0.27,4.3,0.0
2020-01-24,36.0,37.0,33.0,0.37,0.8,5.1
2020-01-31,33.0,35.0,30.0,0.0,0.0,2.0
2020-02-07,29.0,38.0,24.0,0.0,0.0,0.0
2020-02-14,5.0,14.0,-3.0,0.0,0.0,3.1
2020-02-21,19.0,35.0,10.0,0.0,0.0,2.0
2020-02-28,21.0,28.0,14.0,0.0,0.0,0.0
2020-03-06,35.0,38.0,23.0,0.0,0.0,0.0
2020-03-13,43.0,49.0,35.0,0.0,0.0,0.0
2020-03-20,40.0,44.0,29.0,0.3,0.0,0.0
2020-03-27,38.0,42.0,35.0,0.52,0.0,0.0
2020-04-03,46.0,57.0,40.0,0.01,0.0,0.0
2020-04-10,39.0,48.0,33.0,0.0,0.0,0.0
2020-04-17,40.0,44.0,36.0,0.0,0.0,0.0
2020-04-24,41.0,46.0,38.0,0.0,0.0,0.0
2020-05-01,48.0,63.0,34.0,0.0,0.0,0.0
2020-05-08,39.0,41.0,32.0,0.0,0.0,0.0
2020-05-15,66.0,77.0,47.0,0.22,0.0,0.0
2020-05-22,57.0,65.0,51.0,0.0,0.0,0.0
2020-05-29,65.0,71.0,59.0,0.04,0.0,0.0
2020-06-05,71.0,86.0,64.0,0.02,0.0,0.0
2020-06-12,59.0,65.0,51.0,0.0,0.0,0.0
2020-06-19,76.0,88.0,62.0,0.0,0.0,0.0
2020-06-26,71.0,78.0,63.0,0.37,0.0,0.0
2020-07-03,79.0,88.0,68.0,0.0,0.0,0.0
2020-07-10,76.0,85.0,71.0,0.09,0.0,0.0
2020-07-17,77.0,89.0,68.0,0.0,0.0,0.0
2020-07-24,72.0,80.0,64.0,0.0,0.0,0.0
2020-07-31,72.0,77.0,65.0,0.0,0.0,0.0
2020-08-07,69.0,78.0,59.0,0.0,0.0,0.0
2020-08-14,75.0,83.0,67.0,0.0,0.0,0.0
2020-08-21,77.0,85.0,65.0,0.0,0.0,0.0
2020-08-28,76.0,85.0,72.0,0.56,0.0,0.0
2020-09-04,67.0,78.0,55.0,0.0,0.0,0.0
2020-09-11,59.0,67.0,57.0,0.27,0.0,0.0
2020-09-18,57.0,59.0,47.0,0.0,0.0,0.0
2020-09-25,69.0,79.0,60.0,0.0,0.0,0.0
2020-10-02,47.0,52.0,38.0,0.0,0.0,0.0
2020-10-09,61.0,82.0,52.0,0.0,0.0,0.0
2020-10-16,45.0,54.0,36.0,0.01,0.0,0.0
2020-10-23,47.0,50.0,36.0,0.63,0.0,0.0
2020-10-30,36.0,42.0,26.0,0.0,0.0,0.0
2020-11-06,61.0,74.0,49.0,0.0,0.0,0.0
2020-11-13,38.0,47.0,29.0,0.01,0.0,0.0
2020-11-20,55.0,58.0,38.0,0.0,0.0,0.0
2020-11-27,42.0,45.0,32.0,0.0,0.0,0.0
2020-12-04,38.0,44.0,31.0,0.0,0.0,0.0
2020-12-11,40.0,44.0,35.0,0.92,0.0,0.0
2020-12-18,29.0,36.0,19.0,0.0,0.0,0.0
2020-12-25,14.0,22.0,10.0,0.0,0.0,0.0
2021-01-01,24.0,34.0,18.0,0.42,2.6,3.1
2021-01-08,33.0,35.0,30.0,0.0,0.0,3.9
2021-01-15,36.0,39.0,34.0,0.02,0.3,2.0
2021-01-22,20.0,25.0,11.0,0.0,0.0,1.2
2021-01-29,20.0,33.0,10.0,0.0,0.0,7.9
2021-02-05,19.0,25.0,7.0,0.0,0.0,15.0
2021-02-12,11.0,14.0,5.0,0.04,1.2,15.0
2021-02-19,18.0,24.0,12.0,0.0,0.0,20.1
2021-02-26,32.0,40.0,23.0,0.0,0.0,13.0
2021-03-05,32.0,44.0,23.0,0.0,0.0,3.1
2021-03-12,44.0,51.0,30.0,0.0,0.0,0.0
2021-03-19,38.0,43.0,28.0,0.0,0.0,0.0
2021-03-26,37.0,42.0,33.0,0.02,0.0,0.0
2021-04-02,36.0,48.0,27.0,0.0,0.0,0.0
2021-04-09,53.0,60.0,48.0,0.01,0.0,0.0
2021-04-16,44.0,48.0,36.0,0.0,0.0,0.0
2021-04-23,53.0,62.0,47.0,0.0,0.0,0.0
2021-04-30,50.0,54.0,40.0,0.0,0.0,0.0
2021-05-07,48.0,55.0,40.0,0.0,0.0,0.0
2021-05-14,61.0,70.0,49.0,0.0,0.0,0.0
2021-05-21,75.0,86.0,69.0,0.01,0.0,0.0
2021-05-28,46.0,49.0,44.0,0.1,0.0,0.0
2021-06-04,78.0,93.0,68.0,0.0,0.0,0.0
2021-06-11,77.0,88.0,65.0,0.04,0.0,0.0
2021-06-18,79.0,93.0,67.0,0.74,0.0,0.0
2021-06-25,71.0,80.0,64.0,0.0,0.0,0.0
2021-07-02,64.0,71.0,56.0,0.0,0.0,0.0
2021-07-09,66.0,75.0,54.0,0.0,0.0,0.0
2021-07-16,68.0,73.0,62.0,0.0,0.0,0.0
2021-07-23,80.0,90.0,73.0,0.0,0.0,0.0
2021-07-30,69.0,72.0,61.0,0.0,0.0,0.0
2021-08-06,78.0,88.0,66.0,0.72,0.0,0.0
2021-08-13,78.0,84.0,67.0,0.0,0.0,0.0
2021-08-20,77.0,84.0,69.0,0.0,0.0,0.0
2021-08-27,77.0,85.0,74.0,0.0,0.0,0.0
2021-09-03,69.0,74.0,61.0,0.01,0.0,0.0
2021-09-10,68.0,81.0,57.0,0.0,0.0,0.0
2021-09-17,73.0,89.0,62.0,0.0,0.0,0.0
2021-09-24,66.0,80.0,55.0,0.12,0.0,0.0
2021-10-01,66.0,80.0,56.0,0.0,0.0,0.0
2021-10-08,66.0,75.0,60.0,0.15,0.0,0.0
2021-10-15,56.0,60.0,50.0,0.0,0.0,0.0
2021-10-22,46.0,54.0,40.0,0.0,0.0,0.0
2021-10-29,55.0,57.0,54.0,0.51,0.0,0.0
2021-11-05,43.0,54.0,35.0,0.0,0.0,0.0
2021-11-12,40.0,42.0,35.0,0.08,0.0,0.0
2021-11-19,33.0,39.0,27.0,0.0,0.0,0.0
2021-11-26,24.0,30.0,18.0,0.0,0.0,0.0
2021-12-03,42.0,45.0,36.0,0.18,0.0,0.0
2021-12-10,38.0,45.0,32.0,1.03,0.0,0.0
2021-12-17,31.0,36.0,25.0,0.0,0.0,0.0
2021-12-24,36.0,49.0,23.0,0.03,0.0,0.0
2021-12-31,35.0,38.0,32.0,0.04,0.0,0.0
